edrpou,month,budget_limit,packet
43813581,12,1018597.14,3
08991789,12,306369.7,3
07445264,12,441939.65,3
02445664,12,744169.39,3
03445364,12,645395.55,3
08772344,12,21144.32,3
09445464,12,265799.19,3
06002250,12,498836.09,3
04991733,12,262628.58,3
06991823,12,150111.64,3
07991825,12,582667.41,3
40823977,12,68844.99,3
08045516,12,1443098.43,3
04991226,12,558596.19,3
41823286,12,3098993.63,3
01991943,12,629584.56,3
48433827,12,3609683.99,3
48333049,12,226691.48,3
40433738,12,565137.25,3
40952863,12,1010109.34,3
48253026,12,311442.28,3
01991249,12,1265187.82,3
09991549,12,1957519.87,3
03991850,12,465396.85,3
01991749,12,89646.46,3
02991449,12,5893171.3,3
02111310,12,197838.03,3
00991251,12,306195.44,3
04111508,12,210286.73,3
02111709,12,589978.16,3
04991647,12,526390.61,3
07111309,12,0.0,3
49910497,12,778955.93,3
06991845,12,1537947.94,3
00991952,12,184880.54,3
05891851,12,37347.74,3
03991398,12,278881.02,3
04954324,12,3310135.83,3
08991007,12,407576.97,3
08891577,12,150723.81,3
01991782,12,217408.75,3
06333281,12,928995.33,3
01810150,12,49774.82,3
07945387,12,2092145.16,3
01991383,12,70634.87,3
02891074,12,330167.97,3
05991045,12,340605.95,3
02991319,12,0.0,3
07002396,12,54109.04,3
01991189,12,180521.47,3
09991452,12,193071.75,3
41702685,12,388145.26,3
42123185,12,236556.08,3
06212749,12,1128490.3,3
41201553,4,956665.92,4
09991042,4,883253.18,4
00891861,4,400136.3,4
37786695,4,80330.71,4
36034254,4,332039.29,4
42823980,4,169635.57,4
25345577,4,180868.53,4
26345784,4,148384.32,4
21345267,4,300519.75,4
21345084,4,171523.75,4
36213635,4,132442.92,4
44443734,4,1638536.41,4
40533974,4,429995.94,4
06002500,4,214085.8,4
43092863,4,755900.63,4
03991290,4,6662888.44,4
36469920,4,108138.02,4
45381892,4,137699.59,4
22793733,4,1286428.36,4
02455506,4,532638.48,4
26670147,4,163714.83,4
06002383,4,449341.83,4
30304477,4,45815.06,4
23126714,4,557121.33,4
06002749,4,1049675.85,4
46521836,4,206578.22,4
01845835,4,357013.07,4
01991921,4,154912.76,4
21094287,4,521545.12,4
04772444,4,255091.11,4
02991901,4,251620.82,4
20670631,4,619111.72,4
05891828,4,301774.74,4
05002606,4,715093.15,4
08991741,4,269419.48,4
09991776,4,213484.34,4
29883897,4,65350.02,4
03903916,4,170247.87,4
00991035,4,454621.19,4
27975601,4,196497.51,4
03002496,4,299326.84,4
20560321,4,694718.22,4
27140260,4,673627.32,4
03212150,4,190986.34,4
26902221,4,486973.34,4
20912128,4,126207.49,4
09584304,4,221301.05,4
05991153,4,519762.59,4
04002507,4,354448.18,4
05002639,4,639058.64,4
07002610,4,327070.39,4
09891061,4,561994.71,4
29631186,4,368245.21,4
21605342,4,475568.01,4
02045383,4,558417.32,4
24806037,4,1379428.38,4
00891431,4,344248.99,4
28646749,4,1039179.12,4
24670834,4,692072.97,4
05002445,4,118979.61,4
06002824,4,459346.78,4
01002146,4,277475.48,4
01002609,4,643056.94,4
09991152,4,639443.79,4
03991052,4,1870215.01,4
05251092,4,448986.47,4
04891730,4,216847.35,4
20112719,4,678507.25,4
04002756,4,1305278.34,4
05891183,4,893666.17,4
02002547,4,1644504.64,4
07991750,4,1235594.8,4
05002337,4,1049527.65,4
07991146,4,684677.45,4
09991646,4,7204929.01,4
45842897,4,1962281.35,4
08810250,4,3918072.64,4
04991788,4,633972.07,4
00991295,4,374826.58,4
08991051,4,756928.38,4
04991528,4,1228089.17,4
08002757,4,818709.91,4
00991888,4,1702853.63,4
29991426,4,487133.22,4
00945867,4,1152686.61,4
20626778,4,134608.82,4
25865503,4,2592705.8,4
05002855,4,4686212.41,4
05845444,4,659909.21,4
09891427,4,1584276.07,4
01145459,4,3620215.76,4
02891025,4,2532787.74,4
00891722,4,698052.19,4
08891317,4,3795399.45,4
06945471,4,5671259.27,4
04891924,4,1896990.44,4
35120521,4,5129135.31,4
06991737,4,2465449.34,4
36454393,4,2106550.6,4
09002561,4,1897827.79,4
28943942,4,1295481.32,4
14324732,4,2777459.95,4
05002564,4,1976096.18,4
00945448,4,1628104.94,4
05772241,4,2890517.26,4
05991940,4,4100632.22,4
29865306,4,2924536.59,4
04891525,4,1893623.95,4
03002463,4,1339962.38,4
25865902,4,3555935.82,4
22941506,4,1660995.86,4
01991339,4,1838778.81,4
01810150,4,190000.73,4
02991438,4,897235.46,4
08991472,4,3717726.41,4
07002449,4,2756036.67,4
09991538,4,692008.01,4
24916790,4,2332223.64,4
25365975,4,2293927.49,4
03891254,4,7070984.78,4
00991337,4,2559125.1,4
27091924,4,1201810.89,4
03002549,4,1819861.93,4
22055102,4,1451647.44,4
09133597,4,735401.75,4
22326083,4,3100833.33,4
06454335,4,3027160.8,4
01991738,4,1876204.2,4
00821008,4,1354080.15,4
05891225,4,2382171.92,4
03991484,4,1930832.39,4
01891925,4,1944410.5,4
06991188,4,712397.8,4
06945967,4,1438483.4,4
08145559,4,5582634.47,4
06891227,4,1413447.02,4
04534906,4,3878568.34,4
06991014,4,3481212.53,4
03002754,4,1337761.42,4
00891753,4,210653.48,4
05991552,4,1110852.78,4
02991535,4,992122.02,4
07991351,4,1271578.16,4
24056881,4,1295964.77,4
09991214,4,1180295.32,4
00991434,4,746880.52,4
07891725,4,995132.96,4
00991734,4,1027086.05,4
06991997,4,3241119.48,4
05810449,4,4632939.38,4
06991834,4,907655.77,4
05002013,4,3151992.12,4
01102310,4,3310205.07,4
08945338,4,2256761.66,4
06991435,4,2421906.81,4
01845932,4,512081.3,4
01891898,4,792549.97,4
04991151,4,436008.64,4
07991534,4,2238375.1,4
00991683,4,782289.37,4
04891331,4,1357757.74,4
34007321,4,782274.44,4
06002652,4,1381657.19,4
04891439,4,2278913.48,4
38237744,4,1319650.95,4
01891444,4,2810587.26,4
08891297,4,890345.48,4
01991491,4,801065.33,4
03891146,4,4354492.96,4
06891346,4,5089494.66,4
09945023,4,1726729.48,4
06991263,4,1374340.0,4
02002375,4,4110145.69,4
03002798,4,3273762.76,4
01945673,4,2041091.55,4
00991198,4,2249746.79,4
01002404,4,746194.78,4
02002774,4,2732185.36,4
06002167,4,3628566.97,4
00002702,4,1369388.17,4
27316077,4,2482203.26,4
04891115,4,2201010.77,4
38267947,4,2855104.56,4
01845544,4,473582.43,4
04945586,4,397075.73,4
09991798,4,1222882.24,4
08002202,4,1480961.78,4
09002949,4,3298445.84,4
04002313,4,906949.54,4
01002113,4,3421625.06,4
08991897,4,1530449.42,4
02991498,4,1599562.45,4
06991507,4,2556077.33,4
07891046,4,1056613.64,4
04891246,4,2057582.01,4
02891598,4,722519.03,4
04991098,4,1812227.22,4
02891726,4,1657956.39,4
07002557,4,1737934.66,4
00002100,4,4111610.17,4
38109874,4,2481521.21,4
31945024,4,840331.26,4
09772141,4,3045158.84,4
07991099,4,1786683.45,4
08002601,4,1950126.7,4
05991336,4,1642792.85,4
06991111,4,1675473.17,4
00891184,4,793924.2,4
00991108,4,2226748.78,4
09991399,4,1296470.56,4
09603070,4,2320224.94,4
00002153,4,1102927.05,4
07002136,4,1256709.05,4
03991894,4,1104572.76,4
04945930,4,1194993.91,4
07991794,4,1513587.78,4
03891179,4,1178646.82,4
05002001,4,2008589.96,4
09991311,4,1328062.09,4
03002161,4,3834147.95,4
02845114,4,849812.22,4
19083820,4,2063064.96,4
07821205,4,3602995.12,4
04891558,4,1649560.08,4
02923062,4,2593584.74,4
05891926,4,2043250.69,4
01991317,4,1641402.56,4
00002823,4,2276150.29,4
08002764,4,1172494.44,4
06945147,4,1561889.19,4
08991084,4,1515359.01,4
02002007,4,1156494.36,4
04891462,4,1353934.72,4
06891487,4,2200740.43,4
24910349,4,463226.17,4
02991191,4,327959.4,4
06002965,4,2798697.99,4
03891825,4,1364418.72,4
05145412,4,3862323.06,4
11424621,4,1543780.7,4
05002110,4,1530143.87,4
04845431,4,1053242.75,4
04891137,4,1764863.53,4
05891527,4,875236.74,4
00803627,4,3029400.51,4
09991884,4,2393139.88,4
00945287,4,5051510.7,4
00891658,4,2016655.79,4
06891174,4,1241488.27,4
00002166,4,1170507.33,4
07991911,4,2022416.5,4
08845331,4,406944.26,4
02251291,4,763859.21,4
05002811,4,2647676.75,4
01002653,4,1308075.81,4
03002635,4,4355300.41,4
00891248,4,601282.78,4
06891626,4,1194158.52,4
07891273,4,1682792.04,4
00002735,4,1075559.86,4
04991087,4,2412072.56,4
04891245,4,657204.15,4
26463049,4,544338.05,4
04772843,4,4993569.82,4
04002465,4,2392122.96,4
00002770,4,2971020.98,4
00891429,4,4259793.79,4
08891015,4,1414899.32,4
01991297,4,1303216.59,4
03002602,4,1495862.39,4
04991583,4,1219501.52,4
02002805,4,1235581.91,4
05991186,4,1164386.53,4
08991796,4,1191248.56,4
02991385,4,2424412.53,4
00991324,4,1834827.02,4
00002576,4,673514.17,4
08002407,4,1016862.94,4
09991366,4,5419202.63,4
00991606,4,768653.22,4
17693623,4,640352.48,4
39819431,4,785966.91,4
03891772,4,2058845.62,4
23001183,4,2144579.89,4
32583108,4,1130522.31,4
06991986,4,1224366.29,4
04991896,4,2144235.33,4
07002363,4,697099.3,4
00002263,4,1191003.12,4
00945329,4,2130844.16,4
27801041,4,1105564.14,4
48300421,4,1057710.21,4
28146886,4,2527779.38,4
28646447,4,1222157.74,4
03772251,4,642738.94,4
00991996,4,539048.91,4
07002912,4,1111344.6,4
01002254,4,1106824.74,4
39185247,4,2544835.92,4
04002066,4,3703285.14,4
01002836,4,1306903.33,4
02991083,4,1100420.94,4
07002870,4,1275620.98,4
01111815,4,1274468.86,4
07991415,4,1352484.63,4
08002861,4,1335635.88,4
01002265,4,668049.93,4
06002264,4,1066799.91,4
09945887,4,3052213.28,4
09991236,4,702064.45,4
07021743,4,1187134.96,4
06002954,4,1692068.98,4
08991267,4,2195495.93,4
05991541,4,2327171.11,4
05002154,4,1116235.91,4
02991136,4,1627783.6,4
05454829,4,1797537.02,4
08991386,4,1334122.44,4
03991883,4,3218894.51,4
05002304,4,1577704.27,4
07891326,4,1188399.23,4
03891426,4,1125790.91,4
06002253,4,1434592.73,4
09991743,4,1253049.98,4
03002106,4,721336.96,4
09772443,4,438574.29,4
01991782,4,676928.09,4
06333281,4,2794833.2,4
08891914,4,1542235.22,4
08933888,4,1368895.75,4
35174820,4,1904203.1,4
07002654,4,1552986.6,4
09845344,4,935506.24,4
07991384,4,853691.31,4
09903282,4,3425536.79,4
06845241,4,2935896.29,4
32336515,4,1238593.37,4
08991483,4,654602.85,4
00991284,4,1069900.18,4
05991596,4,1782948.18,4
00002953,4,1345825.54,4
01703778,4,770300.9,4
08991882,4,1176403.82,4
08845741,4,802020.37,4
08991104,4,2925609.28,4
08991935,4,833462.7,4
14034977,4,1300409.66,4
03002139,4,1297417.04,4
04891741,4,1757772.85,4
07923136,4,1672516.17,4
07991783,4,640703.79,4
01002675,4,771238.77,4
03002053,4,2006770.26,4
09991106,4,883944.98,4
06891130,4,2060973.28,4
23603764,4,730187.96,4
36560781,4,521078.14,4
00891215,4,865903.38,4
07002535,4,5746573.82,4
05002974,4,937711.89,4
08891242,4,1270313.84,4
06991684,4,776905.04,4
07002438,4,1925511.88,4
34588560,4,1679805.4,4
00002737,4,2359442.47,4
07002837,4,3790138.25,4
08891824,4,2016588.13,4
08991234,4,2099763.82,4
04102801,4,1003019.84,4
05002553,4,1550981.03,4
01002071,4,1351503.16,4
09002517,4,811338.32,4
08002903,4,918563.92,4
03002527,4,605534.99,4
01002135,4,2262651.58,4
25692643,4,1214420.23,4
04945628,4,394060.29,4
34337660,4,951077.19,4
26571212,4,2078740.54,4
06891421,4,1731790.97,4
01002803,4,3582834.14,4
02945538,4,1362859.35,4
04891126,4,1815201.84,4
01991681,4,3259143.58,4
38378822,4,902056.33,4
30088420,4,713326.56,4
04891536,4,1710264.67,4
03991806,4,2913020.4,4
09991183,4,1218409.07,4
07002175,4,2052707.62,4
04891622,4,1431718.17,4
07991102,4,3285045.44,4
28605281,4,783805.04,4
09002874,4,2151006.3,4
06891282,4,816051.12,4
01991167,4,4019902.05,4
09991582,4,940274.57,4
07945387,4,2378149.4,4
06991282,4,2242492.54,4
03891675,4,1480154.66,4
10283614,4,2316206.65,4
05002262,4,1323218.49,4
05891895,4,941244.24,4
03891027,4,852024.65,4
03002937,4,2984250.01,4
00002726,4,695919.44,4
28332614,4,4155578.96,4
04991506,4,3109270.6,4
08002775,4,969373.81,4
07991481,4,1515243.27,4
34355455,4,1000200.28,4
09002475,4,1196818.97,4
38603553,4,687285.2,4
08002127,4,910754.26,4
36683981,4,1920838.23,4
04002302,4,1215587.24,4
39341177,4,1457204.61,4
00891625,4,1630893.38,4
06002350,4,1723670.57,4
08002839,4,1554225.4,4
05002575,4,1506173.09,4
04002238,4,718682.2,4
09002054,4,1581005.2,4
22670111,4,960543.85,4
04002962,4,1073604.19,4
05991682,4,856411.44,4
05991089,4,1175931.08,4
08991688,4,1553547.57,4
00891594,4,989149.7,4
05002703,4,1002100.91,4
06991208,4,3947820.41,4
00891096,4,822762.93,4
02002860,4,922668.48,4
09002744,4,2295463.0,4
04002831,4,750995.0,4
31026556,4,1986230.86,4
05991476,4,2272963.33,4
00891614,4,992329.14,4
07002826,4,560069.06,4
05991907,4,1424161.06,4
37747685,4,2092546.57,4
07111212,4,2478909.47,4
04935257,4,459681.71,4
01584903,4,740906.2,4
00055966,4,982287.5,4
08002365,4,689881.99,4
09002453,4,1296365.2,4
00155894,4,2420516.39,4
04991982,4,972541.11,4
00002929,4,937049.1,4
24670942,4,1667580.48,4
03002840,4,2847835.46,4
09933890,4,1193056.93,4
05991843,4,3006941.52,4
07891714,4,2968152.22,4
05002930,4,1497150.1,4
08891026,4,916403.07,4
01111211,4,742380.61,4
04891138,4,2024247.78,4
03111312,4,368077.58,4
08002041,4,2680867.41,4
07111719,4,925714.61,4
04002746,4,2154529.44,4
03002075,4,841733.94,4
04002033,4,1752510.9,4
07002103,4,2132563.28,4
03002064,4,1015445.44,4
01991716,4,1813754.33,4
09002863,4,1279203.79,4
02891074,4,1060900.91,4
08991342,4,2362836.12,4
09002528,4,1241071.51,4
01891530,4,2253915.88,4
09891826,4,885782.17,4
31104690,4,1676461.92,4
07002405,4,1452325.51,4
03891631,4,3360281.42,4
02002353,4,970147.71,4
03002926,4,594643.22,4
06991066,4,1268707.3,4
03891589,4,1059491.77,4
01002761,4,1519956.56,4
09991701,4,313395.6,4
05991735,4,2447854.73,4
41630554,4,1391670.41,4
03991429,4,991215.73,4
06891831,4,1379203.97,4
06002447,4,1009599.76,4
01891929,4,1575543.78,4
08891890,4,1005747.62,4
02991762,4,2373104.31,4
07991972,4,1669664.22,4
07991329,4,714928.18,4
02891122,4,3228526.29,4
04002745,4,1218770.78,4
02991266,4,1948851.15,4
07002028,4,424160.04,4
06002608,4,673623.08,4
01835755,4,1720405.61,4
06891928,4,1529326.48,4
03991817,4,1331386.8,4
04991841,4,1145389.25,4
04002227,4,1344337.94,4
09002065,4,670451.61,4
37986379,4,644004.74,4
20884205,4,2969225.44,4
09002043,4,1640573.64,4
20932182,4,1498878.97,4
07002698,4,3010120.72,4
01002362,4,1264895.5,4
09002239,4,1964506.47,4
08002753,4,1357237.98,4
02991341,4,3545919.41,4
08111915,4,627466.54,4
08991115,4,38835.27,4
25916715,4,3280097.5,4
02002267,4,1405436.48,4
01991619,4,1386922.52,4
03891761,4,1585607.91,4
03991376,4,2054390.86,4
36727114,4,1333259.31,4
02991718,4,1277499.75,4
08991946,4,1417270.95,4
00002543,4,1945169.8,4
06002142,4,1894285.9,4
05002165,4,876561.03,4
09991818,4,952041.18,4
42740158,4,1298960.16,4
13829822,4,757652.69,4
01991081,4,1278207.11,4
00002748,4,749071.77,4
02991396,4,896181.81,4
02891737,4,1229849.25,4
00991520,4,2950692.24,4
05002240,4,1583089.04,4
00002144,4,2491226.56,4
07891229,4,985985.73,4
04445064,4,405405.99,4
09891535,4,826700.75,4
20906389,4,109422.49,4
08991137,4,1901726.32,4
04002303,4,2685088.48,4
02991751,4,636956.76,4
06935768,4,2736688.68,4
04891797,4,734993.39,4
01891325,4,1145180.33,4
03991451,4,1223502.27,4
00991694,4,1074989.02,4
07891370,4,1810469.2,4
06891465,4,1222878.12,4
09991044,4,849112.19,4
05002800,4,4832990.73,4
04891029,4,1150481.47,4
06991715,4,1602359.56,4
00891237,4,1189036.5,4
00055836,4,624824.14,4
05991887,4,1063501.22,4
06991532,4,2571972.81,4
37920804,4,1096274.65,4
09991516,4,1181973.49,4
04002044,4,1426167.16,4
01991674,4,2941440.94,4
05002941,4,1886729.72,4
02002741,4,1220262.43,4
30954322,4,843705.85,4
03891329,4,732560.18,4
04991808,4,2182429.6,4
01111423,4,720342.16,4
22560120,4,949439.18,4
02002148,4,2633699.67,4
00991218,4,3149710.44,4
08991406,4,485427.54,4
24746691,4,530818.45,4
05991120,4,2942554.0,4
06002242,4,1213397.02,4
08891696,4,736905.18,4
03991529,4,1847908.58,4
21775217,4,1164118.66,4
09002841,4,1081781.44,4
05002057,4,2021164.12,4
05002758,4,1865529.9,4
05991142,4,1353691.85,4
00891691,4,2242810.41,4
02991590,4,4088085.76,4
05991466,4,3173879.67,4
01991588,4,1007868.99,4
04002346,4,2012318.08,4
02991729,4,1198839.55,4
09991441,4,1506836.61,4
09002506,4,1404148.2,4
04991517,4,1239581.99,4
08991666,4,3826935.73,4
02111224,4,419950.53,4
08991192,4,1933446.96,4
06002037,4,4330052.65,4
06991296,4,1901263.31,4
14793124,4,10302.02,4
04991195,4,1464246.48,4
00845930,4,1480950.61,4
20294505,4,435758.55,4
08991893,4,2882266.24,4
04991389,4,842990.62,4
00002640,4,1324348.95,4
02991244,4,1254512.53,4
09991992,4,1146703.72,4
05002542,4,2258512.53,4
25550919,4,850811.75,4
06991241,4,1149475.44,4
05991380,4,2519206.83,4
09991928,4,559505.51,4
38216612,4,724039.74,4
00891129,4,1141624.18,4
38638174,4,554544.01,4
06945191,4,240646.1,4
00021643,4,536454.31,4
02991094,4,2801761.88,4
06891637,4,910265.13,4
27535366,4,1264057.86,4
04933675,4,1013064.69,4
07002147,4,4696486.57,4
06002048,4,2414010.81,4
08991029,4,1084212.08,4
01002739,4,1583086.51,4
00002843,4,1043530.04,4
13183057,4,1358675.66,4
07891079,4,862401.25,4
21670935,4,1555159.32,4
05991488,4,2231982.34,4
09002248,4,2318288.59,4
02002417,4,209594.7,4
09991915,4,1213608.67,4
00991531,4,3795829.23,4
06991025,4,3754134.98,4
08991622,4,2489952.08,4
06991521,4,3036742.09,4
02991687,4,1345193.76,4
09991593,4,1057840.52,4
04945986,4,2713165.69,4
09891330,4,815315.74,4
04002368,4,1557249.56,4
05111510,4,529824.69,4
00991187,4,1769787.1,4
01002157,4,1370118.72,4
04002854,4,1963444.3,4
35336187,4,914658.59,4
36999431,4,2065816.41,4
09002636,4,1502742.95,4
01002351,4,1044741.02,4
01002027,4,1903208.25,4
01991092,4,923599.76,4
02002907,4,1375017.52,4
33209197,4,3894537.46,4
05991034,4,1204369.3,4
07891736,4,709813.31,4
04991993,4,591031.33,4
09002140,4,589900.74,4
07991944,4,5878846.56,4
00002327,4,1048848.7,4
08991062,4,1470360.69,4
04845011,4,1533172.47,4
07935856,4,503379.5,4
01991641,4,2363453.74,4
02991233,4,1358540.85,4
23670011,4,16207.9,4
22931589,4,466301.02,4
02002245,4,1591465.29,4
04021942,4,758097.4,4
02002358,4,1830983.51,4
34753282,4,3604719.32,4
01991544,4,3172908.22,4
02002558,4,1461250.56,4
08991547,4,632561.1,4
01991037,4,2914249.36,4
08883714,4,624618.98,4
02991330,4,1042151.06,4
03991495,4,631647.16,4
01991328,4,3435210.99,4
09991053,4,962284.91,4
09991128,4,2475984.12,4
04991486,4,1316192.32,4
00991628,4,768873.12,4
04002540,4,939220.43,4
02891942,4,965688.11,4
01891376,4,1762583.25,4
08002440,4,738476.98,4
00991370,4,2799783.33,4
08991536,4,1692426.55,4
03991678,4,2194086.94,4
03002009,4,979114.06,4
05772144,4,2137918.11,4
05945630,4,1162769.03,4
03002203,4,1210277.33,4
10824609,4,1485429.87,4
02991773,4,1597570.96,4
07945786,4,2660293.33,4
05991294,4,1113119.27,4
09991064,4,3316979.88,4
07772051,4,1296043.05,4
06991792,4,1417347.27,4
04002853,4,1870314.77,4
